Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
16914327,4985170,11005,679625,School quality,679612,Foreign-born mother,25284747,23488941,679625,679612,2017-06-28 19:45:01 UTC,2017-06-28 19:45:01 UTC,2.321,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914328,4985170,11005,679442,Household size,679441,Father's education,25279991,23488942,679442,679441,2017-06-28 19:45:04 UTC,2017-06-28 19:45:04 UTC,3.744,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914329,4985170,11005,679605,Father absent at time of birth,679626,Never-married mother,25284903,23488943,679605,679626,2017-06-28 19:45:11 UTC,2017-06-28 19:45:11 UTC,6.482,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914330,4985170,11005,679444,Child's race,679609,Father's multiple-job holding,25284442,23488944,679444,679609,2017-06-28 19:45:27 UTC,2017-06-28 19:45:27 UTC,15.95,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914331,4985170,11005,679442,Household size,679625,School quality,25284833,23488945,679625,679442,2017-06-28 19:45:30 UTC,2017-06-28 19:45:30 UTC,2.626,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914332,4985170,11005,679625,School quality,679437,Household income,25284760,23488946,679625,679437,2017-06-28 19:45:37 UTC,2017-06-28 19:45:37 UTC,6.386,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914333,4985170,11005,679611,Foreign-born father,679621,Mother's non-standard work hours,25284683,23488947,679621,679611,2017-06-28 19:45:44 UTC,2017-06-28 19:45:44 UTC,6.989,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914334,4985170,11005,679605,Father absent at time of birth,679612,Foreign-born mother,25284554,23488950,679605,679612,2017-06-28 19:45:46 UTC,2017-06-28 19:45:46 UTC,2.427,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914335,4985170,11005,679436,Child's gender,679611,Foreign-born father,25284481,23488951,679611,679436,2017-06-28 19:45:51 UTC,2017-06-28 19:45:51 UTC,4.776,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914336,4985170,11005,679443,Divorce or separation,679624,Parents are in cohabiting partnership,25284890,23488952,679624,679443,2017-06-28 19:45:54 UTC,2017-06-28 19:45:54 UTC,2.469,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914337,4985170,11005,679619,Mother's incarceration,679610,Father's non-standard work hours,25284581,23488953,679610,679619,2017-06-28 19:45:58 UTC,2017-06-28 19:45:58 UTC,4.012,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914338,4985170,11005,679619,Mother's incarceration,679623,Number of parental romantic relationships,25284799,23488954,679619,679623,2017-06-28 19:46:02 UTC,2017-06-28 19:46:02 UTC,3.167,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914339,4985170,11005,679626,Never-married mother,679624,Parents are in cohabiting partnership,25284905,23488955,679624,679626,2017-06-28 19:46:08 UTC,2017-06-28 19:46:08 UTC,6.093,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914340,4985170,11005,679625,School quality,679705,Teacher quality,25287778,23488956,679625,679705,2017-06-28 19:46:14 UTC,2017-06-28 19:46:14 UTC,6.337,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914341,4985170,11005,679604,Existing number of siblings,679437,Household income,25284355,23488957,679437,679604,2017-06-28 19:46:24 UTC,2017-06-28 19:46:24 UTC,9.336,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914342,4985170,11005,679626,Never-married mother,679609,Father's multiple-job holding,25284874,23488958,679626,679609,2017-06-28 19:46:28 UTC,2017-06-28 19:46:28 UTC,3.721,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914343,4985170,11005,679437,Household income,679436,Child's gender,25279959,23488959,679437,679436,2017-06-28 19:46:37 UTC,2017-06-28 19:46:37 UTC,8.68,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914344,4985170,11005,679705,Teacher quality,679606,Father's age at childbirth,25286775,23488960,679705,679606,2017-06-28 19:46:40 UTC,2017-06-28 19:46:40 UTC,2.535,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914346,4985170,11005,679612,Foreign-born mother,679624,Parents are in cohabiting partnership,25284742,23488961,679612,679624,2017-06-28 19:46:43 UTC,2017-06-28 19:46:43 UTC,2.59,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914347,4985170,11005,679609,Father's multiple-job holding,679436,Child's gender,25284418,23488963,679609,679436,2017-06-28 19:46:47 UTC,2017-06-28 19:46:47 UTC,4.418,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914348,4985170,11005,679619,Mother's incarceration,679437,Household income,25284588,23488964,679619,679437,2017-06-28 19:46:49 UTC,2017-06-28 19:46:49 UTC,2.041,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914350,4985170,11005,679705,Teacher quality,679624,Parents are in cohabiting partnership,25286816,23488965,679705,679624,2017-06-28 19:46:53 UTC,2017-06-28 19:46:53 UTC,2.965,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914351,4985170,11005,679437,Household income,679606,Father's age at childbirth,25284393,23488968,679437,679606,2017-06-28 19:46:55 UTC,2017-06-28 19:46:55 UTC,2.279,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914353,4985170,11005,679622,Mother's prenatal smoking,679705,Teacher quality,25287775,23488969,679705,679622,2017-06-28 19:47:00 UTC,2017-06-28 19:47:00 UTC,4.679,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914354,4985170,11005,679622,Mother's prenatal smoking,679609,Father's multiple-job holding,25284845,23488971,679622,679609,2017-06-28 19:47:02 UTC,2017-06-28 19:47:02 UTC,2.178,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914355,4985170,11005,679621,Mother's non-standard work hours,679610,Father's non-standard work hours,25284664,23488972,679610,679621,2017-06-28 19:47:06 UTC,2017-06-28 19:47:06 UTC,3.826,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914359,4985170,11005,679604,Existing number of siblings,679624,Parents are in cohabiting partnership,25284746,23488973,679624,679604,2017-06-28 19:47:11 UTC,2017-06-28 19:47:11 UTC,4.251,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16914361,4985170,11005,679605,Father absent at time of birth,679611,Foreign-born father,25284527,23488977,679611,679605,2017-06-28 19:47:15 UTC,2017-06-28 19:47:15 UTC,4.256,"",TRUE,6aee5f847ec0cbefe7ad7e9657e111c2,ff_gpa,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16917072,4985373,11005,679435,Income to poverty ratio,679609,Father's multiple-job holding,25284437,23492045,679609,679435,2017-06-29 02:03:52 UTC,2017-06-29 02:03:52 UTC,21.246,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917073,4985373,11005,679605,Father absent at time of birth,679442,Household size,25284380,23492046,679605,679442,2017-06-29 02:03:58 UTC,2017-06-29 02:03:58 UTC,4.893,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917074,4985373,11005,679436,Child's gender,679620,Mother's multiple-job holding,25284663,23492048,679436,679620,2017-06-29 02:04:16 UTC,2017-06-29 02:04:16 UTC,5.149,"",FALSE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917075,4985373,11005,679443,Divorce or separation,679604,Existing number of siblings,25284348,23492050,679443,679604,2017-06-29 02:04:20 UTC,2017-06-29 02:04:20 UTC,3.64,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917076,4985373,11005,679435,Income to poverty ratio,679443,Divorce or separation,25279993,23492053,679435,679443,2017-06-29 02:04:58 UTC,2017-06-29 02:04:58 UTC,5.223,"",FALSE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917077,4985373,11005,679435,Income to poverty ratio,679705,Teacher quality,25287785,23492057,679705,679435,2017-06-29 02:06:07 UTC,2017-06-29 02:06:07 UTC,2.46,"",FALSE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917078,4985373,11005,679441,Father's education,679442,Household size,25279991,23492058,679442,679441,2017-06-29 02:06:09 UTC,2017-06-29 02:06:09 UTC,2.43,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917079,4985373,11005,679441,Father's education,679626,Never-married mother,25284879,23492059,679626,679441,2017-06-29 02:06:15 UTC,2017-06-29 02:06:15 UTC,5.748,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917080,4985373,11005,679605,Father absent at time of birth,679622,Mother's prenatal smoking,25284852,23492060,679605,679622,2017-06-29 02:06:19 UTC,2017-06-29 02:06:19 UTC,2.783,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917081,4985373,11005,679444,Child's race,679610,Father's non-standard work hours,25284532,23492061,679610,679444,2017-06-29 02:06:41 UTC,2017-06-29 02:06:41 UTC,22.271,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917082,4985373,11005,679608,Father's incarceration,679436,Child's gender,25284414,23492062,679436,679608,2017-06-29 02:06:51 UTC,2017-06-29 02:06:51 UTC,9.896,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917083,4985373,11005,679608,Father's incarceration,679625,School quality,25284812,23492066,679608,679625,2017-06-29 02:07:30 UTC,2017-06-29 02:07:30 UTC,3.018,"",FALSE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917084,4985373,11005,679440,Mother's education,679606,Father's age at childbirth,25284368,23492067,679440,679606,2017-06-29 02:07:32 UTC,2017-06-29 02:07:32 UTC,2.031,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917085,4985373,11005,679618,Mother's age at childbirth,679626,Never-married mother,25286804,23492068,679626,679618,2017-06-29 02:07:36 UTC,2017-06-29 02:07:36 UTC,3.667,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917086,4985373,11005,679622,Mother's prenatal smoking,679625,School quality,25284704,23492069,679622,679625,2017-06-29 02:07:48 UTC,2017-06-29 02:07:48 UTC,11.366,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917087,4985373,11005,679606,Father's age at childbirth,679604,Existing number of siblings,25284401,23492071,679604,679606,2017-06-29 02:08:03 UTC,2017-06-29 02:08:03 UTC,14.492,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917088,4985373,11005,679435,Income to poverty ratio,679442,Household size,25280015,23492072,679442,679435,2017-06-29 02:08:05 UTC,2017-06-29 02:08:05 UTC,2.121,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917089,4985373,11005,679443,Divorce or separation,679609,Father's multiple-job holding,25284429,23492074,679609,679443,2017-06-29 02:08:22 UTC,2017-06-29 02:08:22 UTC,2.153,"",FALSE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917090,4985373,11005,679440,Mother's education,679603,Child's birth weight,25284340,23492075,679603,679440,2017-06-29 02:08:25 UTC,2017-06-29 02:08:25 UTC,2.397,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917091,4985373,11005,679606,Father's age at childbirth,679609,Father's multiple-job holding,25284433,23492077,679609,679606,2017-06-29 02:08:34 UTC,2017-06-29 02:08:34 UTC,3.085,"",FALSE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917092,4985373,11005,679604,Existing number of siblings,679444,Child's race,25284352,23492078,679444,679604,2017-06-29 02:08:38 UTC,2017-06-29 02:08:38 UTC,2.931,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917093,4985373,11005,679603,Child's birth weight,679609,Father's multiple-job holding,25284547,23492079,679609,679603,2017-06-29 02:08:42 UTC,2017-06-29 02:08:42 UTC,3.848,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917094,4985373,11005,679603,Child's birth weight,679606,Father's age at childbirth,25284365,23492080,679603,679606,2017-06-29 02:08:52 UTC,2017-06-29 02:08:52 UTC,9.586,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16917095,4985373,11005,679444,Child's race,679625,School quality,25284834,23492081,679444,679625,2017-06-29 02:08:54 UTC,2017-06-29 02:08:54 UTC,2.043,"",TRUE,a257fb98f16b1038dceacc631493f9d9,ff_gpa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16919927,4985596,11005,679435,Income to poverty ratio,679612,Foreign-born mother,25284563,23495429,679612,679435,2017-06-29 11:24:47 UTC,2017-06-29 11:24:47 UTC,8.71,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919928,4985596,11005,679442,Household size,679609,Father's multiple-job holding,25284551,23495430,679609,679442,2017-06-29 11:24:53 UTC,2017-06-29 11:24:53 UTC,5.731,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919929,4985596,11005,679603,Child's birth weight,679620,Mother's multiple-job holding,25284642,23495431,679620,679603,2017-06-29 11:25:00 UTC,2017-06-29 11:25:00 UTC,6.053,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919930,4985596,11005,679604,Existing number of siblings,679611,Foreign-born father,25284509,23495432,679611,679604,2017-06-29 11:25:03 UTC,2017-06-29 11:25:03 UTC,2.961,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919931,4985596,11005,679610,Father's non-standard work hours,679612,Foreign-born mother,25284523,23495433,679610,679612,2017-06-29 11:25:05 UTC,2017-06-29 11:25:05 UTC,1.987,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919932,4985596,11005,679604,Existing number of siblings,679612,Foreign-born mother,25284572,23495434,679604,679612,2017-06-29 11:25:08 UTC,2017-06-29 11:25:08 UTC,2.421,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919933,4985596,11005,679619,Mother's incarceration,679443,Divorce or separation,25284632,23495435,679443,679619,2017-06-29 11:25:13 UTC,2017-06-29 11:25:13 UTC,4.25,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919934,4985596,11005,679443,Divorce or separation,679603,Child's birth weight,25284336,23495437,679443,679603,2017-06-29 11:25:16 UTC,2017-06-29 11:25:16 UTC,2.633,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919935,4985596,11005,679605,Father absent at time of birth,679624,Parents are in cohabiting partnership,25284829,23495438,679624,679605,2017-06-29 11:25:19 UTC,2017-06-29 11:25:19 UTC,2.676,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919936,4985596,11005,679440,Mother's education,679619,Mother's incarceration,25284624,23495439,679619,679440,2017-06-29 11:25:21 UTC,2017-06-29 11:25:21 UTC,1.99,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919937,4985596,11005,679435,Income to poverty ratio,679442,Household size,25280015,23495440,679442,679435,2017-06-29 11:25:24 UTC,2017-06-29 11:25:24 UTC,2.414,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919938,4985596,11005,679608,Father's incarceration,679623,Number of parental romantic relationships,25284868,23495441,679623,679608,2017-06-29 11:25:28 UTC,2017-06-29 11:25:28 UTC,3.667,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919939,4985596,11005,679440,Mother's education,679604,Existing number of siblings,25284357,23495442,679604,679440,2017-06-29 11:25:30 UTC,2017-06-29 11:25:30 UTC,1.42,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919940,4985596,11005,679441,Father's education,679436,Child's gender,25280009,23495443,679436,679441,2017-06-29 11:25:33 UTC,2017-06-29 11:25:33 UTC,1.97,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919941,4985596,11005,679622,Mother's prenatal smoking,679605,Father absent at time of birth,25284863,23495444,679622,679605,2017-06-29 11:25:36 UTC,2017-06-29 11:25:36 UTC,3.111,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919942,4985596,11005,679435,Income to poverty ratio,679442,Household size,25280015,23495445,679442,679435,2017-06-29 11:25:38 UTC,2017-06-29 11:25:38 UTC,1.727,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
