Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
16960201,4987224,11006,679446,Child's gender,679630,Father's age at childbirth,25286666,23540683,679630,679446,2017-06-30 05:11:43 UTC,2017-06-30 05:11:43 UTC,5.223,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960202,4987224,11006,679450,Mother's education,679643,Parents are in cohabiting partnership,25284972,23540684,679643,679450,2017-06-30 05:11:54 UTC,2017-06-30 05:11:54 UTC,9.85,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960203,4987224,11006,679632,Father's multiple-job holding,679634,Foreign-born father,25285251,23540685,679634,679632,2017-06-30 05:11:58 UTC,2017-06-30 05:11:58 UTC,4.365,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960204,4987224,11006,679642,Number of parental romantic relationships,679638,Mother's multiple-job holding,25285003,23540686,679642,679638,2017-06-30 05:12:02 UTC,2017-06-30 05:12:02 UTC,3.807,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960205,4987224,11006,679640,Mother's prenatal smoking,679633,Father's non-standard work hours,25285203,23540687,679633,679640,2017-06-30 05:12:06 UTC,2017-06-30 05:12:06 UTC,3.11,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960206,4987224,11006,679628,Existing number of siblings,679453,Divorce or separation,25286656,23540688,679628,679453,2017-06-30 05:12:15 UTC,2017-06-30 05:12:15 UTC,8.868,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960207,4987224,11006,679452,Household size,679636,Mother's age at childbirth,25285141,23540689,679452,679636,2017-06-30 05:12:28 UTC,2017-06-30 05:12:28 UTC,12.257,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960208,4987224,11006,679642,Number of parental romantic relationships,679644,School quality,25284973,23540690,679642,679644,2017-06-30 05:12:32 UTC,2017-06-30 05:12:32 UTC,3.142,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960209,4987224,11006,679636,Mother's age at childbirth,679630,Father's age at childbirth,25285291,23540691,679636,679630,2017-06-30 05:12:35 UTC,2017-06-30 05:12:35 UTC,2.82,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960210,4987224,11006,679637,Mother's incarceration,679636,Mother's age at childbirth,25285068,23540692,679636,679637,2017-06-30 05:12:38 UTC,2017-06-30 05:12:38 UTC,2.258,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960211,4987224,11006,679629,Father absent at time of birth,679452,Household size,25285284,23540693,679629,679452,2017-06-30 05:12:42 UTC,2017-06-30 05:12:42 UTC,3.61,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960212,4987224,11006,679644,School quality,679453,Divorce or separation,25284966,23540694,679453,679644,2017-06-30 05:12:48 UTC,2017-06-30 05:12:48 UTC,6.04,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960213,4987224,11006,679638,Mother's multiple-job holding,679632,Father's multiple-job holding,25285342,23540695,679632,679638,2017-06-30 05:12:50 UTC,2017-06-30 05:12:50 UTC,2.025,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960214,4987224,11006,679642,Number of parental romantic relationships,679453,Divorce or separation,25284934,23540696,679453,679642,2017-06-30 05:12:52 UTC,2017-06-30 05:12:52 UTC,1.69,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960215,4987224,11006,679445,Income to poverty ratio,679643,Parents are in cohabiting partnership,25284958,23540697,679643,679445,2017-06-30 05:12:55 UTC,2017-06-30 05:12:55 UTC,1.925,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960216,4987224,11006,679629,Father absent at time of birth,679631,Father's incarceration,25285272,23540698,679631,679629,2017-06-30 05:12:57 UTC,2017-06-30 05:12:57 UTC,2.092,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960217,4987224,11006,679452,Household size,679633,Father's non-standard work hours,25285330,23540699,679633,679452,2017-06-30 05:13:03 UTC,2017-06-30 05:13:03 UTC,5.275,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960218,4987224,11006,679447,Household income,679634,Foreign-born father,25285061,23540700,679634,679447,2017-06-30 05:13:05 UTC,2017-06-30 05:13:05 UTC,1.592,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960219,4987224,11006,679452,Household size,679638,Mother's multiple-job holding,25285020,23540701,679638,679452,2017-06-30 05:13:06 UTC,2017-06-30 05:13:06 UTC,1.448,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960220,4987224,11006,679634,Foreign-born father,679453,Divorce or separation,25285039,23540702,679453,679634,2017-06-30 05:13:23 UTC,2017-06-30 05:13:23 UTC,15.748,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960221,4987224,11006,679447,Household income,679642,Number of parental romantic relationships,25284969,23540703,679642,679447,2017-06-30 05:13:26 UTC,2017-06-30 05:13:26 UTC,2.042,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960222,4987224,11006,679638,Mother's multiple-job holding,679453,Divorce or separation,25285048,23540704,679638,679453,2017-06-30 05:13:29 UTC,2017-06-30 05:13:29 UTC,2.79,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960223,4987224,11006,679642,Number of parental romantic relationships,679452,Household size,25284935,23540705,679452,679642,2017-06-30 05:13:31 UTC,2017-06-30 05:13:31 UTC,2.192,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960224,4987224,11006,679445,Income to poverty ratio,679450,Mother's education,25280124,23540706,679445,679450,2017-06-30 05:13:33 UTC,2017-06-30 05:13:33 UTC,1.768,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960225,4987224,11006,679706,Teacher quality,679638,Mother's multiple-job holding,25286685,23540707,679638,679706,2017-06-30 05:13:37 UTC,2017-06-30 05:13:37 UTC,2.978,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960226,4987224,11006,679642,Number of parental romantic relationships,679632,Father's multiple-job holding,25285239,23540708,679642,679632,2017-06-30 05:13:44 UTC,2017-06-30 05:13:44 UTC,6.467,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960227,4987224,11006,679638,Mother's multiple-job holding,679453,Divorce or separation,25285048,23540709,679638,679453,2017-06-30 05:14:02 UTC,2017-06-30 05:14:02 UTC,17.845,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960228,4987224,11006,679706,Teacher quality,679634,Foreign-born father,25303888,23540710,679706,679634,2017-06-30 05:14:05 UTC,2017-06-30 05:14:05 UTC,3.175,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960229,4987224,11006,679636,Mother's age at childbirth,679633,Father's non-standard work hours,25285258,23540711,679633,679636,2017-06-30 05:14:08 UTC,2017-06-30 05:14:08 UTC,2.48,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960230,4987224,11006,679452,Household size,679706,Teacher quality,25303889,23540712,679452,679706,2017-06-30 05:14:10 UTC,2017-06-30 05:14:10 UTC,1.535,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960231,4987224,11006,679638,Mother's multiple-job holding,679635,Foreign-born mother,25285074,23540713,679638,679635,2017-06-30 05:14:18 UTC,2017-06-30 05:14:18 UTC,7.088,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960232,4987224,11006,679634,Foreign-born father,679446,Child's gender,25285240,23540714,679634,679446,2017-06-30 05:14:21 UTC,2017-06-30 05:14:21 UTC,2.377,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960233,4987224,11006,679634,Foreign-born father,679454,Child's race,25285167,23540715,679454,679634,2017-06-30 05:14:24 UTC,2017-06-30 05:14:24 UTC,2.638,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960234,4987224,11006,679640,Mother's prenatal smoking,679642,Number of parental romantic relationships,25284990,23540716,679640,679642,2017-06-30 05:14:26 UTC,2017-06-30 05:14:26 UTC,1.68,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960235,4987224,11006,679447,Household income,679643,Parents are in cohabiting partnership,25284954,23540717,679447,679643,2017-06-30 05:14:28 UTC,2017-06-30 05:14:28 UTC,2.278,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960236,4987224,11006,679706,Teacher quality,679644,School quality,25303875,23540718,679706,679644,2017-06-30 05:14:31 UTC,2017-06-30 05:14:31 UTC,2.015,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960237,4987224,11006,679445,Income to poverty ratio,679636,Mother's age at childbirth,25285275,23540719,679636,679445,2017-06-30 05:14:34 UTC,2017-06-30 05:14:34 UTC,2.347,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960238,4987224,11006,679445,Income to poverty ratio,679629,Father absent at time of birth,25285245,23540720,679629,679445,2017-06-30 05:14:43 UTC,2017-06-30 05:14:43 UTC,9.365,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960239,4987224,11006,679445,Income to poverty ratio,679641,Never-married mother,25284938,23540721,679445,679641,2017-06-30 05:14:46 UTC,2017-06-30 05:14:46 UTC,1.903,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960240,4987224,11006,679638,Mother's multiple-job holding,679634,Foreign-born father,25285103,23540722,679634,679638,2017-06-30 05:14:50 UTC,2017-06-30 05:14:50 UTC,3.585,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960241,4987224,11006,679452,Household size,679453,Divorce or separation,25280087,23540723,679453,679452,2017-06-30 05:15:22 UTC,2017-06-30 05:15:22 UTC,30.741,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16960242,4987224,11006,679638,Mother's multiple-job holding,679633,Father's non-standard work hours,25286643,23540724,679638,679633,2017-06-30 05:15:25 UTC,2017-06-30 05:15:25 UTC,2.232,"",TRUE,c77f5778d886212e3dc1fb12511a54d6,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973560,4988215,11006,679635,Foreign-born mother,679446,Child's gender,25285073,23557459,679446,679635,2017-07-03 15:42:11 UTC,2017-07-03 15:42:11 UTC,13.405,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973561,4988215,11006,679637,Mother's incarceration,679446,Child's gender,25303892,23557460,679637,679446,2017-07-03 15:42:17 UTC,2017-07-03 15:42:17 UTC,5.221,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973562,4988215,11006,679639,Mother's non-standard work hours,679633,Father's non-standard work hours,25303893,23557461,679639,679633,2017-07-03 15:42:21 UTC,2017-07-03 15:42:21 UTC,3.866,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973563,4988215,11006,679632,Father's multiple-job holding,679633,Father's non-standard work hours,25285247,23557462,679632,679633,2017-07-03 15:42:30 UTC,2017-07-03 15:42:30 UTC,9.02,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973564,4988215,11006,679452,Household size,679628,Existing number of siblings,25286730,23557463,679452,679628,2017-07-03 15:42:43 UTC,2017-07-03 15:42:43 UTC,12.998,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973565,4988215,11006,679641,Never-married mother,679630,Father's age at childbirth,25285367,23557464,679641,679630,2017-07-03 15:42:47 UTC,2017-07-03 15:42:47 UTC,3.555,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973566,4988215,11006,679445,Income to poverty ratio,679633,Father's non-standard work hours,25285219,23557465,679445,679633,2017-07-03 15:42:50 UTC,2017-07-03 15:42:50 UTC,2.455,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973567,4988215,11006,679643,Parents are in cohabiting partnership,679706,Teacher quality,25286740,23557466,679643,679706,2017-07-03 15:42:52 UTC,2017-07-03 15:42:52 UTC,2.424,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973568,4988215,11006,679636,Mother's age at childbirth,679635,Foreign-born mother,25285118,23557467,679636,679635,2017-07-03 15:42:55 UTC,2017-07-03 15:42:55 UTC,2.559,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973569,4988215,11006,679631,Father's incarceration,679643,Parents are in cohabiting partnership,25286748,23557468,679631,679643,2017-07-03 15:43:00 UTC,2017-07-03 15:43:00 UTC,4.397,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973570,4988215,11006,679629,Father absent at time of birth,679454,Child's race,25285262,23557469,679629,679454,2017-07-03 15:43:02 UTC,2017-07-03 15:43:02 UTC,2.007,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973571,4988215,11006,679632,Father's multiple-job holding,679630,Father's age at childbirth,25286677,23557470,679630,679632,2017-07-03 15:43:19 UTC,2017-07-03 15:43:19 UTC,16.806,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973572,4988215,11006,679452,Household size,679640,Mother's prenatal smoking,25284999,23557471,679452,679640,2017-07-03 15:43:23 UTC,2017-07-03 15:43:23 UTC,3.466,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973573,4988215,11006,679638,Mother's multiple-job holding,679706,Teacher quality,25286685,23557472,679638,679706,2017-07-03 15:43:27 UTC,2017-07-03 15:43:27 UTC,3.889,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973574,4988215,11006,679644,School quality,679454,Child's race,25284988,23557473,679454,679644,2017-07-03 15:43:29 UTC,2017-07-03 15:43:29 UTC,1.678,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973575,4988215,11006,679637,Mother's incarceration,679446,Child's gender,25285085,23557474,679446,679637,2017-07-03 15:43:31 UTC,2017-07-03 15:43:31 UTC,1.589,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973576,4988215,11006,679629,Father absent at time of birth,679634,Foreign-born father,25285344,23557475,679634,679629,2017-07-03 15:43:34 UTC,2017-07-03 15:43:34 UTC,2.446,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973577,4988215,11006,679637,Mother's incarceration,679643,Parents are in cohabiting partnership,25286693,23557476,679643,679637,2017-07-03 15:43:37 UTC,2017-07-03 15:43:37 UTC,2.816,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973578,4988215,11006,679636,Mother's age at childbirth,679630,Father's age at childbirth,25285291,23557477,679636,679630,2017-07-03 15:43:39 UTC,2017-07-03 15:43:39 UTC,2.081,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973579,4988215,11006,679642,Number of parental romantic relationships,679638,Mother's multiple-job holding,25285003,23557478,679642,679638,2017-07-03 15:43:45 UTC,2017-07-03 15:43:45 UTC,5.187,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973580,4988215,11006,679643,Parents are in cohabiting partnership,679628,Existing number of siblings,25286708,23557479,679643,679628,2017-07-03 15:43:47 UTC,2017-07-03 15:43:47 UTC,2.336,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
16973581,4988215,11006,679454,Child's race,679627,Child's birth weight,25286649,23557480,679454,679627,2017-07-03 15:43:50 UTC,2017-07-03 15:43:50 UTC,3.032,"",TRUE,2d9b3e96a53758eb563beb6096741391,ff_grit,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",DIRECT_VISIT,FALSE,NA
