Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
16919944,4985596,11005,679622,Mother's prenatal smoking,679618,Mother's age at childbirth,25284770,23495447,679622,679618,2017-06-29 11:25:44 UTC,2017-06-29 11:25:44 UTC,1.939,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919945,4985596,11005,679605,Father absent at time of birth,679603,Child's birth weight,25284371,23495448,679603,679605,2017-06-29 11:25:46 UTC,2017-06-29 11:25:46 UTC,1.577,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919946,4985596,11005,679619,Mother's incarceration,679622,Mother's prenatal smoking,25284703,23495449,679619,679622,2017-06-29 11:25:49 UTC,2017-06-29 11:25:49 UTC,3.449,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919947,4985596,11005,679610,Father's non-standard work hours,679612,Foreign-born mother,25284556,23495450,679612,679610,2017-06-29 11:25:53 UTC,2017-06-29 11:25:53 UTC,2.787,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919948,4985596,11005,679608,Father's incarceration,679442,Household size,25284443,23495451,679442,679608,2017-06-29 11:25:54 UTC,2017-06-29 11:25:54 UTC,1.167,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919949,4985596,11005,679440,Mother's education,679626,Never-married mother,25286808,23495452,679440,679626,2017-06-29 11:25:57 UTC,2017-06-29 11:25:57 UTC,1.923,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919950,4985596,11005,679437,Household income,679624,Parents are in cohabiting partnership,25284794,23495453,679624,679437,2017-06-29 11:25:59 UTC,2017-06-29 11:25:59 UTC,1.755,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919951,4985596,11005,679605,Father absent at time of birth,679618,Mother's age at childbirth,25284482,23495454,679618,679605,2017-06-29 11:26:03 UTC,2017-06-29 11:26:03 UTC,3.531,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16919952,4985596,11005,679435,Income to poverty ratio,679618,Mother's age at childbirth,25284569,23495455,679618,679435,2017-06-29 11:26:05 UTC,2017-06-29 11:26:05 UTC,1.99,"",TRUE,2d6331a86b1b3d0319d350b6a06a3933,ff_gpa,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920662,4985624,11005,679437,Household income,679444,Child's race,25280004,23496315,679444,679437,2017-06-29 11:56:27 UTC,2017-06-29 11:56:27 UTC,5.789,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920663,4985624,11005,679440,Mother's education,679606,Father's age at childbirth,25284368,23496317,679440,679606,2017-06-29 11:56:31 UTC,2017-06-29 11:56:31 UTC,3.952,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920664,4985624,11005,679441,Father's education,679604,Existing number of siblings,25284353,23496319,679604,679441,2017-06-29 11:56:35 UTC,2017-06-29 11:56:35 UTC,3.197,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920666,4985624,11005,679440,Mother's education,679623,Number of parental romantic relationships,25284855,23496320,679623,679440,2017-06-29 11:56:38 UTC,2017-06-29 11:56:38 UTC,3.281,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920667,4985624,11005,679437,Household income,679436,Child's gender,25279975,23496323,679436,679437,2017-06-29 11:56:41 UTC,2017-06-29 11:56:41 UTC,2.254,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920670,4985624,11005,679623,Number of parental romantic relationships,679609,Father's multiple-job holding,25284728,23496324,679609,679623,2017-06-29 11:56:50 UTC,2017-06-29 11:56:50 UTC,9.505,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920672,4985624,11005,679437,Household income,679623,Number of parental romantic relationships,25284822,23496328,679623,679437,2017-06-29 11:56:53 UTC,2017-06-29 11:56:53 UTC,2.37,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920677,4985624,11005,679623,Number of parental romantic relationships,679624,Parents are in cohabiting partnership,25284763,23496330,679624,679623,2017-06-29 11:57:02 UTC,2017-06-29 11:57:02 UTC,8.404,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920679,4985624,11005,679440,Mother's education,679623,Number of parental romantic relationships,25284855,23496335,679623,679440,2017-06-29 11:57:04 UTC,2017-06-29 11:57:04 UTC,2.145,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920682,4985624,11005,679705,Teacher quality,679444,Child's race,25286818,23496337,679705,679444,2017-06-29 11:57:08 UTC,2017-06-29 11:57:08 UTC,3.832,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920685,4985624,11005,679625,School quality,679624,Parents are in cohabiting partnership,25284736,23496340,679625,679624,2017-06-29 11:57:14 UTC,2017-06-29 11:57:14 UTC,5.176,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920688,4985624,11005,679437,Household income,679440,Mother's education,25280019,23496343,679440,679437,2017-06-29 11:57:19 UTC,2017-06-29 11:57:19 UTC,5.284,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920691,4985624,11005,679612,Foreign-born mother,679444,Child's race,25284538,23496346,679612,679444,2017-06-29 11:57:25 UTC,2017-06-29 11:57:25 UTC,5.297,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920694,4985624,11005,679612,Foreign-born mother,679604,Existing number of siblings,25284572,23496349,679604,679612,2017-06-29 11:57:30 UTC,2017-06-29 11:57:30 UTC,4.739,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920697,4985624,11005,679609,Father's multiple-job holding,679620,Mother's multiple-job holding,25284586,23496352,679620,679609,2017-06-29 11:57:33 UTC,2017-06-29 11:57:33 UTC,2.827,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920700,4985624,11005,679623,Number of parental romantic relationships,679624,Parents are in cohabiting partnership,25284763,23496355,679624,679623,2017-06-29 11:57:36 UTC,2017-06-29 11:57:36 UTC,2.979,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920702,4985624,11005,679608,Father's incarceration,679444,Child's race,25284408,23496358,679608,679444,2017-06-29 11:57:39 UTC,2017-06-29 11:57:39 UTC,3.205,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920704,4985624,11005,679608,Father's incarceration,679444,Child's race,25284408,23496360,679608,679444,2017-06-29 11:57:42 UTC,2017-06-29 11:57:42 UTC,2.516,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920706,4985624,11005,679435,Income to poverty ratio,679619,Mother's incarceration,25284637,23496362,679435,679619,2017-06-29 11:57:45 UTC,2017-06-29 11:57:45 UTC,2.088,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920709,4985624,11005,679608,Father's incarceration,679609,Father's multiple-job holding,25284441,23496364,679608,679609,2017-06-29 11:57:48 UTC,2017-06-29 11:57:48 UTC,3.201,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920711,4985624,11005,679441,Father's education,679626,Never-married mother,25284876,23496368,679441,679626,2017-06-29 11:57:51 UTC,2017-06-29 11:57:51 UTC,3.075,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920712,4985624,11005,679619,Mother's incarceration,679612,Foreign-born mother,25284597,23496370,679619,679612,2017-06-29 11:57:54 UTC,2017-06-29 11:57:54 UTC,2.331,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920713,4985624,11005,679435,Income to poverty ratio,679610,Father's non-standard work hours,25284529,23496371,679610,679435,2017-06-29 11:57:57 UTC,2017-06-29 11:57:57 UTC,2.411,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920717,4985624,11005,679618,Mother's age at childbirth,679626,Never-married mother,25284901,23496373,679618,679626,2017-06-29 11:58:03 UTC,2017-06-29 11:58:03 UTC,5.893,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920719,4985624,11005,679620,Mother's multiple-job holding,679444,Child's race,25284593,23496377,679620,679444,2017-06-29 11:58:08 UTC,2017-06-29 11:58:08 UTC,5.008,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920721,4985624,11005,679440,Mother's education,679606,Father's age at childbirth,25284373,23496380,679606,679440,2017-06-29 11:58:12 UTC,2017-06-29 11:58:12 UTC,4.171,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920722,4985624,11005,679437,Household income,679444,Child's race,25280004,23496382,679444,679437,2017-06-29 11:58:14 UTC,2017-06-29 11:58:14 UTC,1.53,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920723,4985624,11005,679705,Teacher quality,679610,Father's non-standard work hours,25286817,23496383,679610,679705,2017-06-29 11:58:23 UTC,2017-06-29 11:58:23 UTC,3.292,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920725,4985624,11005,679609,Father's multiple-job holding,679705,Teacher quality,25286809,23496386,679705,679609,2017-06-29 11:58:27 UTC,2017-06-29 11:58:27 UTC,2.959,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920727,4985624,11005,679440,Mother's education,679611,Foreign-born father,25284507,23496388,679440,679611,2017-06-29 11:58:29 UTC,2017-06-29 11:58:29 UTC,2.426,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920728,4985624,11005,679618,Mother's age at childbirth,679624,Parents are in cohabiting partnership,25284761,23496390,679618,679624,2017-06-29 11:58:32 UTC,2017-06-29 11:58:32 UTC,2.635,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920731,4985624,11005,679608,Father's incarceration,679622,Mother's prenatal smoking,25284869,23496391,679622,679608,2017-06-29 11:58:35 UTC,2017-06-29 11:58:35 UTC,2.331,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920734,4985624,11005,679606,Father's age at childbirth,679436,Child's gender,25284375,23496394,679436,679606,2017-06-29 11:58:40 UTC,2017-06-29 11:58:40 UTC,4.647,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920736,4985624,11005,679612,Foreign-born mother,679610,Father's non-standard work hours,25284556,23496397,679612,679610,2017-06-29 11:58:42 UTC,2017-06-29 11:58:42 UTC,2.595,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920741,4985624,11005,679608,Father's incarceration,679623,Number of parental romantic relationships,25284868,23496399,679623,679608,2017-06-29 11:58:49 UTC,2017-06-29 11:58:49 UTC,6.031,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920742,4985624,11005,679437,Household income,679621,Mother's non-standard work hours,25284665,23496404,679621,679437,2017-06-29 11:58:51 UTC,2017-06-29 11:58:51 UTC,1.68,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920745,4985624,11005,679437,Household income,679436,Child's gender,25279959,23496405,679437,679436,2017-06-29 11:58:52 UTC,2017-06-29 11:58:52 UTC,1.473,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920748,4985624,11005,679623,Number of parental romantic relationships,679612,Foreign-born mother,25284806,23496408,679623,679612,2017-06-29 11:58:55 UTC,2017-06-29 11:58:55 UTC,2.138,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920749,4985624,11005,679437,Household income,679436,Child's gender,25279975,23496411,679436,679437,2017-06-29 11:58:56 UTC,2017-06-29 11:58:56 UTC,1.428,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920752,4985624,11005,679437,Household income,679621,Mother's non-standard work hours,25284667,23496412,679437,679621,2017-06-29 11:58:58 UTC,2017-06-29 11:58:58 UTC,1.743,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920754,4985624,11005,679623,Number of parental romantic relationships,679610,Father's non-standard work hours,25284699,23496415,679610,679623,2017-06-29 11:59:00 UTC,2017-06-29 11:59:00 UTC,1.824,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920757,4985624,11005,679623,Number of parental romantic relationships,679611,Foreign-born father,25284745,23496417,679611,679623,2017-06-29 11:59:03 UTC,2017-06-29 11:59:03 UTC,2.507,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920758,4985624,11005,679618,Mother's age at childbirth,679444,Child's race,25284465,23496420,679444,679618,2017-06-29 11:59:06 UTC,2017-06-29 11:59:06 UTC,2.37,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920761,4985624,11005,679619,Mother's incarceration,679620,Mother's multiple-job holding,25284605,23496421,679619,679620,2017-06-29 11:59:10 UTC,2017-06-29 11:59:10 UTC,3.458,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920767,4985624,11005,679606,Father's age at childbirth,679618,Mother's age at childbirth,25284524,23496425,679618,679606,2017-06-29 11:59:17 UTC,2017-06-29 11:59:17 UTC,7.161,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920769,4985624,11005,679608,Father's incarceration,679437,Household income,25284438,23496430,679437,679608,2017-06-29 11:59:20 UTC,2017-06-29 11:59:20 UTC,2.302,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920772,4985624,11005,679611,Foreign-born father,679620,Mother's multiple-job holding,25284580,23496432,679620,679611,2017-06-29 11:59:26 UTC,2017-06-29 11:59:26 UTC,6.289,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920774,4985624,11005,679623,Number of parental romantic relationships,679442,Household size,25284818,23496435,679623,679442,2017-06-29 11:59:29 UTC,2017-06-29 11:59:29 UTC,3.088,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920776,4985624,11005,679441,Father's education,679625,School quality,25284810,23496437,679625,679441,2017-06-29 11:59:32 UTC,2017-06-29 11:59:32 UTC,1.914,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920781,4985624,11005,679609,Father's multiple-job holding,679610,Father's non-standard work hours,25284459,23496440,679609,679610,2017-06-29 11:59:37 UTC,2017-06-29 11:59:37 UTC,4.995,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920784,4985624,11005,679608,Father's incarceration,679441,Father's education,25284430,23496445,679441,679608,2017-06-29 11:59:39 UTC,2017-06-29 11:59:39 UTC,2.117,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920787,4985624,11005,679610,Father's non-standard work hours,679603,Child's birth weight,25284525,23496448,679603,679610,2017-06-29 11:59:43 UTC,2017-06-29 11:59:43 UTC,3.667,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920792,4985624,11005,679606,Father's age at childbirth,679444,Child's race,25284396,23496451,679444,679606,2017-06-29 11:59:47 UTC,2017-06-29 11:59:47 UTC,4.044,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920796,4985624,11005,679436,Child's gender,679603,Child's birth weight,25284331,23496456,679436,679603,2017-06-29 11:59:55 UTC,2017-06-29 11:59:55 UTC,7.649,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920799,4985624,11005,679610,Father's non-standard work hours,679626,Never-married mother,25284902,23496460,679626,679610,2017-06-29 12:00:03 UTC,2017-06-29 12:00:03 UTC,7.138,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920801,4985624,11005,679610,Father's non-standard work hours,679603,Child's birth weight,25284525,23496464,679603,679610,2017-06-29 12:00:05 UTC,2017-06-29 12:00:05 UTC,2.103,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920802,4985624,11005,679441,Father's education,679626,Never-married mother,25284879,23496466,679626,679441,2017-06-29 12:00:07 UTC,2017-06-29 12:00:07 UTC,1.75,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920803,4985624,11005,679440,Mother's education,679625,School quality,25284744,23496467,679440,679625,2017-06-29 12:00:09 UTC,2017-06-29 12:00:09 UTC,1.759,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920807,4985624,11005,679606,Father's age at childbirth,679705,Teacher quality,25286775,23496468,679705,679606,2017-06-29 12:00:23 UTC,2017-06-29 12:00:23 UTC,13.677,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920809,4985624,11005,679618,Mother's age at childbirth,679621,Mother's non-standard work hours,25284676,23496472,679618,679621,2017-06-29 12:00:26 UTC,2017-06-29 12:00:26 UTC,2.68,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920811,4985624,11005,679440,Mother's education,679620,Mother's multiple-job holding,25284590,23496475,679440,679620,2017-06-29 12:00:28 UTC,2017-06-29 12:00:28 UTC,1.525,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16920813,4985624,11005,679435,Income to poverty ratio,679606,Father's age at childbirth,25284402,23496476,679435,679606,2017-06-29 12:00:30 UTC,2017-06-29 12:00:30 UTC,2.404,"",TRUE,6f857114cadaee64bbeedc0e059ab0bc,ff_gpa,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
